,Symbol,Date,CO2
0,2002,2014,26.677254
0,2002,2013,27.400478
0,2002,2012,28.094925
0,2002,2011,28.753068
0,2002,2010,29.366475
0,2002,2009,29.925712
0,2002,2008,30.420249
0,2002,2007,30.838349
0,2002,2006,31.166955
0,2002,2005,31.391561
0,2002,2004,31.496075
0,2002,2003,31.462664
0,2002,2002,31.271594
0,2001,2100,0.528843
0,2001,2099,0.557303
0,2001,2098,0.587249
0,2001,2097,0.618754
0,2001,2096,0.651898
0,2001,2095,0.68676
0,2001,2094,0.723425
0,2001,2093,0.761983
0,2001,2092,0.802526
0,2001,2091,0.845151
0,2001,2090,0.88996
0,2001,2089,0.937057
0,2001,2088,0.986555
0,2001,2087,1.038567
0,2001,2086,1.093214
0,2001,2085,1.150623
0,2001,2084,1.210922
0,2001,2083,1.274249
0,2001,2082,1.340746
0,2001,2081,1.410561
0,2001,2080,1.483846
0,2001,2079,1.560763
0,2001,2078,1.641478
0,2001,2077,1.726163
0,2001,2076,1.814999
0,2001,2075,1.908171
0,2001,2074,2.005874
0,2001,2073,2.108308
0,2001,2072,2.215681
0,2001,2071,2.328208
0,2001,2070,2.446112
0,2001,2069,2.569624
0,2001,2068,2.698982
0,2001,2067,2.834431
0,2001,2066,2.976225
0,2001,2065,3.124626
0,2001,2064,3.279902
0,2001,2063,3.44233
0,2001,2062,3.612195
0,2001,2061,3.789787
0,2001,2060,3.975406
0,2001,2059,4.169357
0,2001,2058,4.371953
0,2001,2057,4.583511
0,2001,2056,4.804356
0,2001,2055,5.034818
0,2001,2054,5.27523
0,2001,2053,5.525931
0,2001,2052,5.787261
0,2001,2051,6.059562
0,2001,2050,6.34318
0,2001,2049,6.638457
0,2001,2048,6.945735
0,2001,2047,7.265352
0,2001,2046,7.597642
0,2001,2045,7.942931
0,2001,2044,8.301536
0,2001,2043,8.673762
0,2001,2042,9.059899
0,2001,2041,9.460221
0,2001,2040,9.87498
0,2001,2039,10.304402
0,2001,2038,10.748687
0,2001,2037,11.207998
0,2001,2036,11.682464
0,2001,2035,12.172166
0,2001,2034,12.677137
0,2001,2033,13.197353
0,2001,2032,13.732727
0,2001,2031,14.2831
0,2001,2030,14.84823
0,2001,2029,15.427788
0,2001,2028,16.021343
0,2001,2027,16.628353
0,2001,2026,17.248151
0,2001,2025,17.879931
0,2001,2024,18.522736
0,2001,2023,19.175442
0,2001,2022,19.836734
0,2001,2021,20.505097
0,2001,2020,21.178788
0,2001,2019,21.855814
0,2001,2018,22.533912
0,2001,2017,23.21052
0,2001,2016,23.882745
0,2001,2015,24.547338
0,2001,2014,25.200657
0,2001,2013,25.838628
0,2001,2012,26.45671
0,2001,2011,27.049848
0,2001,2010,27.61243
0,2001,2009,28.138234
0,2001,2008,28.620373
0,2001,2007,29.051238
0,2001,2006,29.422433
0,2001,2005,29.724707
0,2001,2004,29.947879
0,2001,2003,30.080755
0,2001,2002,30.111045
0,2001,2001,30.025266
0,2000,2100,0.5396
0,2000,2099,0.568415
0,2000,2098,0.598722
0,2000,2097,0.630596
0,2000,2096,0.664114
0,2000,2095,0.699355
0,2000,2094,0.736406
0,2000,2093,0.775353
0,2000,2092,0.81629
0,2000,2091,0.859313
0,2000,2090,0.904523
0,2000,2089,0.952024
0,2000,2088,1.001926
0,2000,2087,1.054344
0,2000,2086,1.109397
0,2000,2085,1.167209
0,2000,2084,1.22791
0,2000,2083,1.291635
0,2000,2082,1.358525
0,2000,2081,1.428726
0,2000,2080,1.50239
0,2000,2079,1.579675
0,2000,2078,1.660747
0,2000,2077,1.745777
0,2000,2076,1.834941
0,2000,2075,1.928424
0,2000,2074,2.026418
0,2000,2073,2.129121
0,2000,2072,2.236737
0,2000,2071,2.34948
0,2000,2070,2.467569
0,2000,2069,2.591232
0,2000,2068,2.720703
0,2000,2067,2.856225
0,2000,2066,2.998048
0,2000,2065,3.146428
0,2000,2064,3.301632
0,2000,2063,3.463931
0,2000,2062,3.633605
0,2000,2061,3.810942
0,2000,2060,3.996235
0,2000,2059,4.189785
0,2000,2058,4.391899
0,2000,2057,4.60289
0,2000,2056,4.823078
0,2000,2055,5.052785
0,2000,2054,5.292342
0,2000,2053,5.54208
0,2000,2052,5.802333
0,2000,2051,6.07344
0,2000,2050,6.355739
0,2000,2049,6.649568
0,2000,2048,6.955262
0,2000,2047,7.273156
0,2000,2046,7.603577
0,2000,2045,7.946848
0,2000,2044,8.30328
0,2000,2043,8.673177
0,2000,2042,9.056824
0,2000,2041,9.454494
0,2000,2040,9.866436
0,2000,2039,10.292878
0,2000,2038,10.73402
0,2000,2037,11.190028
0,2000,2036,11.661035
0,2000,2035,12.147127
0,2000,2034,12.648347
0,2000,2033,13.164682
0,2000,2032,13.696057
0,2000,2031,14.242329
0,2000,2030,14.803279
0,2000,2029,15.378601
0,2000,2028,15.967893
0,2000,2027,16.570646
0,2000,2026,17.186234
0,2000,2025,17.813898
0,2000,2024,18.452733
0,2000,2023,19.101674
0,2000,2022,19.759479
0,2000,2021,20.424711
0,2000,2020,21.095716
0,2000,2019,21.770606
0,2000,2018,22.447231
0,2000,2017,23.123159
0,2000,2016,23.795645
0,2000,2015,24.461603
0,2000,2014,25.117572
0,2000,2013,25.759686
0,2000,2012,26.383632
0,2000,2011,26.98461
0,2000,2010,27.55729
0,2000,2009,28.095766
0,2000,2008,28.593502
0,2000,2007,29.043275
0,2000,2006,29.437119
0,2000,2005,29.766258
0,2000,2004,30.021034
0,2000,2003,30.190834
0,2000,2002,30.264006
0,2000,2001,30.227772
0,2000,2000,30.068131
0,Historical,2019,42.332384
0,Historical,2018,42.101177
0,Historical,2017,41.193001
0,Historical,2016,41.012741
0,Historical,2015,41.48036
0,Historical,2014,41.303966
0,Historical,2013,40.523658
0,Historical,2012,40.17197
0,Historical,2011,39.188828
0,Historical,2010,38.224529
0,Historical,2009,37.043836
0,Historical,2008,36.752056
0,Historical,2007,35.809665
0,Historical,2006,35.569639
0,Historical,2005,34.412602
0,Historical,2004,33.862726
0,Historical,2003,32.735702
0,Historical,2002,31.271594
0,Historical,2001,30.025266
0,Historical,2000,30.068131
0,Historical,1999,28.711909
0,Historical,1998,28.500499
0,Historical,1997,30.6064
0,Historical,1996,28.738025
0,Historical,1995,28.105649
0,Historical,1994,27.666012
0,Historical,1993,27.526963
0,Historical,1992,27.285318
0,Historical,1991,27.978436
0,Historical,1990,27.510791
0,Historical,1989,27.120986
0,Historical,1988,26.692503
0,Historical,1987,25.824408
0,Historical,1986,25.025178
0,Historical,1985,24.608135
0,Historical,1984,23.84256
0,Historical,1983,23.152292
0,Historical,1982,22.818449
0,Historical,1981,22.902114
0,Historical,1980,23.366101
0,Historical,1979,23.289643
0,Historical,1978,22.883543
0,Historical,1977,22.348884
0,Historical,1976,21.926295
0,Historical,1975,21.082867
0,Historical,1974,21.187664
0,Historical,1973,21.38644
0,Historical,1972,20.614542
0,Historical,1971,20.008593
0,Historical,1970,19.499624
0,Historical,1969,18.451945
0,Historical,1968,17.575583
0,Historical,1967,16.929388
0,Historical,1966,16.636826
0,Historical,1965,16.275062
0,Historical,1964,15.963017
0,Historical,1963,15.624988
0,Historical,1962,15.291398
0,Historical,1961,15.135483
0,Historical,1960,15.397863
0,Historical,1959,15.489944
0,Historical,1958,14.969281
0,Historical,1957,14.624423
0,Historical,1956,14.263379
0,Historical,1955,13.665104
0,Historical,1954,12.922786
0,Historical,1953,12.673365
0,Historical,1952,12.391385
0,Historical,1951,12.234673
0,Historical,1950,11.595248
0,Historical,1949,10.633052
0,Historical,1948,10.986812
0,Historical,1947,10.776959
0,Historical,1946,10.310254
0,Historical,1945,9.948428
0,Historical,1944,10.837807
0,Historical,1943,10.91023
0,Historical,1942,10.761571
0,Historical,1941,10.763668
0,Historical,1940,10.556952
0,Historical,1939,10.057065
0,Historical,1938,9.809198
0,Historical,1937,10.041638
0,Historical,1936,9.704859
0,Historical,1935,9.261991
0,Historical,1934,9.012561
0,Historical,1933,8.645301
0,Historical,1932,8.374579
0,Historical,1931,8.634591
0,Historical,1930,8.907413
0,Historical,1929,9.003256
0,Historical,1928,8.71109
0,Historical,1927,8.694155
0,Historical,1926,8.338774
0,Historical,1925,8.380347
0,Historical,1924,8.32959
0,Historical,1923,8.28299
0,Historical,1922,7.80874
0,Historical,1921,7.572951
0,Historical,1920,7.894786
0,Historical,1919,7.213321
0,Historical,1918,7.676414
0,Historical,1917,7.728275
0,Historical,1916,7.590376
0,Historical,1915,7.374724
0,Historical,1914,7.455626
0,Historical,1913,7.8529
0,Historical,1912,7.612327
0,Historical,1911,7.507427
0,Historical,1910,7.476471
0,Historical,1909,7.421955
0,Historical,1908,7.275637
0,Historical,1907,7.376654
0,Historical,1906,7.003637
0,Historical,1905,6.854429
0,Historical,1904,6.667272
0,Historical,1903,6.592015
0,Historical,1902,6.343285
0,Historical,1901,6.226142
0,Historical,1900,6.053521
0,Historical,1899,5.813436
0,Historical,1898,5.643671
0,Historical,1897,5.538568
0,Historical,1896,5.428233
0,Historical,1895,5.349364
0,Historical,1894,5.226014
0,Historical,1893,5.135069
0,Historical,1892,5.111186
0,Historical,1891,5.043126
0,Historical,1890,4.885135
0,Historical,1889,4.658803
0,Historical,1888,4.637974
0,Historical,1887,4.50626
0,Historical,1886,4.440402
0,Historical,1885,4.410698
0,Historical,1884,4.373441
0,Historical,1883,4.329299
0,Historical,1882,4.229086
0,Historical,1881,4.145073
0,Historical,1880,4.065177
0,Historical,1879,3.975047
0,Historical,1878,3.90391
0,Historical,1877,3.866092
0,Historical,1876,3.815043
0,Historical,1875,3.759901
0,Historical,1874,3.652106
0,Historical,1873,3.638167
0,Historical,1872,3.526414
0,Historical,1871,3.3932
0,Historical,1870,3.251873
0,Historical,1869,2.986048
0,Historical,1868,2.954758
0,Historical,1867,2.946944
0,Historical,1866,2.921889
0,Historical,1865,2.921172
0,Historical,1864,2.893999
0,Historical,1863,2.87188
0,Historical,1862,2.856137
0,Historical,1861,2.865018
0,Historical,1860,2.882419
0,Historical,1859,2.960075
0,Historical,1858,2.932658
0,Historical,1857,2.908239
0,Historical,1856,2.88132
0,Historical,1855,2.849409
0,Historical,1854,2.836878
0,Historical,1853,2.788877
0,Historical,1852,2.760245
0,Historical,1851,2.733435
0,Historical,1850,2.717041
0,Historical,1849,0.183511
0,Historical,1848,0.173816
0,Historical,1847,0.172402
0,Historical,1846,0.157794
0,Historical,1845,0.155211
0,Historical,1844,0.141423
0,Historical,1843,0.132853
0,Historical,1842,0.129504
0,Historical,1841,0.122619
0,Historical,1840,0.11893
0,Historical,1839,0.111613
0,Historical,1838,0.108044
0,Historical,1837,0.104691
0,Historical,1836,0.104776
0,Historical,1835,0.090446
0,Historical,1834,0.088486
0,Historical,1833,0.086807
0,Historical,1832,0.085111
0,Historical,1831,0.084528
0,Historical,1830,0.089123
0,Historical,1829,0.066395
0,Historical,1828,0.066637
0,Historical,1827,0.065915
0,Historical,1826,0.06142
0,Historical,1825,0.060756
0,Historical,1824,0.058525
0,Historical,1823,0.05655
0,Historical,1822,0.053465
0,Historical,1821,0.051435
0,Historical,1820,0.050688
0,Historical,1819,0.049948
0,Historical,1818,0.049644
0,Historical,1817,0.049431
0,Historical,1816,0.047665
0,Historical,1815,0.043488
0,Historical,1814,0.042129
0,Historical,1813,0.04122
0,Historical,1812,0.041007
0,Historical,1811,0.039582
0,Historical,1810,0.03738
0,Historical,1809,0.03509
0,Historical,1808,0.035064
0,Historical,1807,0.036874
0,Historical,1806,0.035046
0,Historical,1805,0.033419
0,Historical,1804,0.03431
0,Historical,1803,0.031488
0,Historical,1802,0.036783
0,Historical,1801,0.02796
0,Historical,1800,0.028092
0,Historical,1799,0.026428
0,Historical,1798,0.025095
0,Historical,1797,0.024094
0,Historical,1796,0.022951
0,Historical,1795,0.021892
0,Historical,1794,0.021881
0,Historical,1793,0.021914
0,Historical,1792,0.021896
0,Historical,1791,0.02142
0,Historical,1790,0.019177
0,Historical,1789,0.01917
0,Historical,1788,0.019163
0,Historical,1787,0.019159
0,Historical,1786,0.019152
0,Historical,1785,0.016869
0,Historical,1784,0.016858
0,Historical,1783,0.016854
0,Historical,1782,0.016847
0,Historical,1781,0.016843
0,Historical,1780,0.015055
0,Historical,1779,0.015048
0,Historical,1778,0.015044
0,Historical,1777,0.015041
0,Historical,1776,0.015037
0,Historical,1775,0.013626
0,Historical,1774,0.013623
0,Historical,1773,0.013619
0,Historical,1772,0.013615
0,Historical,1771,0.013612
0,Historical,1770,0.012274
0,Historical,1769,0.012271
0,Historical,1768,0.012267
0,Historical,1767,0.012263
0,Historical,1766,0.01226
0,Historical,1765,0.010988
0,Historical,1764,0.010985
0,Historical,1763,0.010981
0,Historical,1762,0.010977
0,Historical,1761,0.010974
0,Historical,1760,0.010017
0,Historical,1759,0.010017
0,Historical,1758,0.010014
0,Historical,1757,0.01001
0,Historical,1756,0.010006
0,Historical,1755,0.009362
0,Historical,1754,0.009358
0,Historical,1753,0.009354
0,Historical,1752,0.009354
0,Historical,1751,0.009351
0,Historical,1750,0.009351
